day_crash,hour_crash,road_type,road_condition,weather_condition,visibility,type_vehicle,gender,age,outcome
2,Night,Asphalt,Dry,Clear,1,car,male,28.70617477844116,0
7,Day,Asphalt,Dry,Clear,1,bus,male,43.10742491129483,0
4,Day,Soil,Wet or Damaged,Clear,1,car,male,41.52599800091637,0
4,Day,Asphalt,Dry,Clear,1,car,female,24.892865147991138,0
5,Day,Asphalt,Dry,Clear,1,car,male,18.0,0
1,Day,Asphalt,Dry,Clear,3,truck,male,45.09326769357327,0
5,Day,Asphalt,Dry,Clear,1,car,male,41.16687115444714,0
1,Dawn,Asphalt,Wet or Damaged,Clear,1,car,male,44.34503342903413,0
3,Day,Asphalt,Dry,Clear,1,car,female,18.0,0
5,Day,Asphalt,Wet or Damaged,Unclear,1,car,male,38.307902100623615,0
3,Day,Soil,Dry,Clear,1,car,male,31.846233000085988,0
1,Day,Asphalt,Dry,Clear,1,car,male,22.90027259849801,0
6,Night,Asphalt,Wet or Damaged,Clear,1,motorcycle,female,33.292879632003604,1
3,Night,Asphalt,Dry,Clear,1,truck,female,40.762187560500266,0
7,Night,Asphalt,Dry,Clear,1,bus,male,44.34767949741724,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,male,39.72307870377165,0
4,Day,Asphalt,Dry,Clear,1,car,male,32.999899422719714,0
1,Night,Asphalt,Dry,Unclear,1,car,male,28.19009210269861,0
5,Day,Soil,Dry,Unclear,1,car,female,32.11281970986859,0
4,Day,Asphalt,Dry,Clear,1,car,male,41.15104893583616,0
3,Day,Asphalt,Dry,Clear,1,bus,male,42.717335582962065,0
1,Night,Asphalt,Dry,Clear,2,motorcycle,female,25.52382036498586,0
1,Night,Asphalt,Dry,Clear,1,truck,female,32.83077975189505,0
2,Night,Asphalt,Dry,Clear,1,car,male,18.0,0
2,Night,Asphalt,Dry,Clear,2,truck,male,41.84537328983552,0
2,Day,Asphalt,Dry,Clear,1,motorcycle,male,44.96900973359463,0
6,Night,Asphalt,Dry,Clear,1,car,female,23.85305916303789,0
3,Night,Asphalt,Dry,Clear,2,motorcycle,male,21.7419380507258,0
3,Day,Asphalt,Dry,Clear,1,car,male,43.311530109745355,0
7,Day,Asphalt,Dry,Clear,2,car,male,29.245908145039856,0
6,Day,Asphalt,Dry,Clear,4,car,male,53.50663307775696,0
5,Night,Asphalt,Dry,Clear,1,car,male,50.318012046412186,0
1,Dawn,Asphalt,Wet or Damaged,Clear,4,car,male,29.739594108668328,0
7,Night,Asphalt,Dry,Clear,1,car,male,26.43214743443118,0
7,Day,Asphalt,Dry,Clear,1,motorcycle,female,36.161139162041856,0
1,Day,Asphalt,Dry,Clear,4,bus,male,27.210420754008446,0
7,Night,Asphalt,Dry,Clear,1,truck,male,52.154668556078136,0
4,Dawn,Asphalt,Dry,Clear,1,car,male,44.308974109117266,0
3,Night,Soil,Dry,Unclear,2,truck,male,45.9500954945499,0
1,Dawn,Asphalt,Wet or Damaged,Clear,1,motorcycle,female,29.534238897199227,0
1,Day,Asphalt,Wet or Damaged,Clear,3,motorcycle,female,33.197161910065425,1
3,Day,Asphalt,Wet or Damaged,Unclear,1,car,female,37.493760690629365,0
3,Day,Soil,Wet or Damaged,Clear,2,car,male,57.94342282849347,0
4,Night,Asphalt,Wet or Damaged,Clear,1,car,female,47.5904665258098,0
7,Night,Asphalt,Dry,Clear,2,truck,female,30.245418112666854,0
5,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,female,49.27917254662134,0
5,Day,Asphalt,Dry,Clear,1,car,male,44.218826652636395,0
7,Dawn,Asphalt,Wet or Damaged,Clear,3,car,male,20.583296734081323,0
1,Night,Asphalt,Dry,Clear,2,car,male,40.082334152744686,0
7,Day,Soil,Dry,Unclear,3,motorcycle,female,37.747515569373164,1
3,Day,Soil,Dry,Clear,1,bus,female,18.89725424350317,0
5,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,49.19853083534129,0
6,Dawn,Soil,Dry,Unclear,1,motorcycle,male,42.64037764312085,0
1,Night,Asphalt,Dry,Clear,4,car,male,38.42798171726106,0
4,Day,Asphalt,Dry,Clear,1,car,male,44.66671273290355,0
2,Day,Asphalt,Dry,Clear,1,motorcycle,male,39.90572448955564,0
2,Night,Asphalt,Dry,Clear,3,motorcycle,male,35.340421986702076,1
6,Night,Soil,Dry,Clear,1,car,male,43.65749555344278,0
6,Dawn,Asphalt,Dry,Clear,1,motorcycle,female,25.86546202217729,0
4,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,41.173129460272165,0
5,Night,Asphalt,Dry,Clear,2,truck,female,47.04037952700683,0
3,Night,Asphalt,Dry,Clear,3,car,female,41.0903630833392,0
5,Day,Asphalt,Dry,Unclear,1,bus,male,36.37860495710311,0
3,Night,Asphalt,Wet or Damaged,Clear,1,bus,male,18.0,1
4,Day,Soil,Dry,Clear,1,motorcycle,male,34.57605824682677,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,male,29.670656055459432,0
2,Day,Soil,Dry,Clear,2,car,male,35.56943739296777,0
7,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,48.51402690967261,0
6,Day,Asphalt,Dry,Unclear,1,truck,female,36.302440087470785,0
3,Night,Soil,Wet or Damaged,Clear,2,motorcycle,male,36.71214631312487,1
1,Day,Soil,Dry,Clear,1,bus,male,22.031657930492074,0
4,Night,Soil,Wet or Damaged,Clear,1,car,male,36.14468716691021,0
3,Night,Asphalt,Dry,Clear,4,truck,male,27.998736215899633,0
3,Day,Asphalt,Dry,Unclear,3,car,female,35.37202727528933,0
2,Night,Asphalt,Wet or Damaged,Clear,1,car,male,54.680612481776166,0
5,Day,Asphalt,Dry,Clear,1,truck,male,50.508134136371496,0
5,Day,Asphalt,Dry,Clear,3,motorcycle,male,37.34368087821945,0
4,Day,Soil,Dry,Clear,1,car,female,18.0,0
3,Night,Asphalt,Dry,Clear,1,truck,male,28.751584941272,0
1,Dawn,Soil,Dry,Clear,2,truck,male,27.813188040362206,0
1,Day,Asphalt,Dry,Clear,1,truck,male,40.97337446815643,0
2,Day,Asphalt,Dry,Clear,1,car,female,40.02805520501481,0
6,Night,Soil,Dry,Unclear,2,truck,male,44.448059605262,0
4,Night,Soil,Dry,Unclear,1,truck,male,28.596568128158918,0
5,Day,Asphalt,Dry,Unclear,2,car,female,35.37274096951607,0
3,Day,Asphalt,Wet or Damaged,Clear,1,bus,female,26.7077926622944,0
1,Night,Asphalt,Dry,Clear,3,bus,male,28.59904876111544,1
7,Dawn,Asphalt,Wet or Damaged,Clear,3,truck,male,18.0,0
6,Day,Soil,Dry,Clear,1,car,male,43.345527001752075,0
1,Day,Asphalt,Wet or Damaged,Clear,4,car,male,39.21394409377958,0
4,Day,Soil,Dry,Clear,1,car,male,37.50000133198602,0
3,Day,Asphalt,Dry,Clear,1,car,male,42.103739164356526,0
6,Day,Asphalt,Dry,Clear,2,car,male,54.4677083947111,0
6,Night,Asphalt,Dry,Clear,4,car,female,39.80733608044508,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,male,35.37096658849919,0
5,Night,Asphalt,Wet or Damaged,Clear,1,car,female,31.81271308054135,0
3,Day,Asphalt,Dry,Clear,1,motorcycle,male,31.91710512476952,0
3,Dawn,Asphalt,Dry,Clear,1,truck,female,18.524341021296955,0
1,Day,Asphalt,Dry,Unclear,1,car,male,18.0,0
7,Day,Asphalt,Wet or Damaged,Clear,2,car,male,42.00291098582836,0
6,Night,Asphalt,Dry,Clear,1,car,female,50.5308487703418,0
7,Day,Asphalt,Dry,Unclear,3,car,female,49.85000843045511,0
1,Day,Asphalt,Dry,Clear,1,bus,female,18.0,0
4,Day,Soil,Wet or Damaged,Clear,2,car,male,36.741339069577755,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,female,18.22301424066112,0
1,Day,Asphalt,Wet or Damaged,Clear,2,bus,male,38.569764123525985,0
1,Night,Asphalt,Wet or Damaged,Clear,1,car,female,28.77811035537165,0
3,Day,Soil,Dry,Clear,1,motorcycle,male,26.671490043908275,0
4,Day,Soil,Dry,Clear,1,bus,female,24.83490428757535,0
1,Day,Asphalt,Dry,Clear,3,car,male,42.40957784608577,0
5,Day,Asphalt,Wet or Damaged,Clear,1,truck,female,25.637269008019825,0
3,Day,Asphalt,Wet or Damaged,Clear,1,car,female,39.90193796548695,0
7,Day,Soil,Dry,Clear,2,motorcycle,male,35.5181737682262,0
1,Day,Soil,Dry,Clear,1,car,male,38.728203584100015,0
6,Night,Soil,Dry,Clear,1,car,male,24.613376762304775,0
5,Night,Asphalt,Dry,Unclear,1,car,male,53.5825108660908,0
7,Night,Asphalt,Wet or Damaged,Clear,3,car,male,30.104459371168346,1
3,Night,Asphalt,Dry,Clear,2,car,female,52.005286473824356,0
7,Day,Asphalt,Dry,Unclear,2,car,female,22.43488199003542,0
3,Day,Asphalt,Wet or Damaged,Clear,1,car,female,30.803274787698154,0
1,Dawn,Asphalt,Dry,Clear,1,truck,female,30.00631090388044,0
3,Night,Asphalt,Dry,Clear,1,car,female,33.820234612824656,0
4,Day,Asphalt,Dry,Clear,1,truck,female,38.0502629478488,0
7,Day,Asphalt,Dry,Clear,3,car,male,42.41469207875177,0
2,Day,Asphalt,Dry,Clear,1,truck,female,23.684967414011027,0
3,Night,Soil,Dry,Clear,1,car,male,31.919768720889437,0
6,Dawn,Asphalt,Dry,Clear,3,truck,male,38.33053018718904,0
1,Day,Asphalt,Dry,Clear,3,truck,male,45.94733836371461,0
5,Night,Asphalt,Dry,Clear,1,car,male,48.60845933177768,0
4,Day,Asphalt,Dry,Unclear,1,car,female,36.27767460542268,0
2,Day,Asphalt,Wet or Damaged,Clear,2,car,female,36.09625208383583,0
6,Day,Asphalt,Dry,Clear,1,truck,male,20.31472623546318,0
3,Day,Asphalt,Dry,Clear,2,motorcycle,male,46.36285634105837,0
1,Night,Asphalt,Dry,Clear,1,motorcycle,female,37.83563988483699,0
2,Day,Soil,Wet or Damaged,Unclear,1,car,male,35.969758215291364,0
6,Day,Asphalt,Dry,Clear,1,car,male,44.0329173107011,0
7,Day,Asphalt,Dry,Clear,2,truck,male,40.24364512546314,0
2,Night,Asphalt,Dry,Clear,2,motorcycle,male,34.643834908508005,0
6,Day,Asphalt,Wet or Damaged,Clear,1,truck,male,25.017781234580927,0
6,Day,Asphalt,Dry,Unclear,1,truck,male,31.01997894515114,0
7,Day,Asphalt,Dry,Clear,2,car,male,28.750030888308782,0
4,Night,Asphalt,Dry,Clear,2,car,male,27.194005604569018,0
6,Day,Soil,Dry,Clear,4,motorcycle,male,18.0,0
5,Night,Asphalt,Dry,Clear,3,truck,female,34.43526567114595,0
4,Night,Soil,Dry,Unclear,1,car,male,22.69709566817045,0
2,Day,Asphalt,Dry,Clear,1,car,male,34.822040499088274,0
7,Night,Asphalt,Dry,Clear,3,car,female,43.27286805119557,0
7,Night,Asphalt,Dry,Clear,1,car,female,47.90540458691649,0
3,Night,Asphalt,Wet or Damaged,Clear,1,bus,female,18.88589489058862,1
4,Day,Soil,Dry,Clear,2,truck,male,30.964587590012055,0
1,Dawn,Asphalt,Wet or Damaged,Clear,1,bus,male,55.01966796390002,0
5,Day,Asphalt,Dry,Clear,2,motorcycle,female,31.989889413128182,0
2,Day,Asphalt,Dry,Clear,3,motorcycle,female,43.63724207380252,0
7,Night,Asphalt,Dry,Clear,1,truck,male,25.494180520072117,0
3,Day,Asphalt,Dry,Clear,3,car,male,44.92011921464276,0
1,Dawn,Asphalt,Dry,Clear,2,car,male,38.648549425454185,0
4,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,41.84771484421354,0
7,Day,Asphalt,Dry,Clear,1,bus,male,40.82957528269355,0
6,Day,Asphalt,Wet or Damaged,Clear,3,car,male,36.972491093809374,0
3,Day,Asphalt,Dry,Clear,2,motorcycle,male,31.028938997024397,0
4,Night,Soil,Wet or Damaged,Clear,3,car,male,24.41338097284833,1
4,Night,Asphalt,Wet or Damaged,Clear,1,car,female,46.5384822067909,0
1,Day,Soil,Dry,Clear,3,truck,female,33.68156715285471,0
6,Night,Asphalt,Dry,Clear,2,car,male,44.621499609569995,0
3,Night,Asphalt,Dry,Clear,1,bus,male,55.038806559643554,0
1,Night,Asphalt,Dry,Clear,1,motorcycle,male,25.76684772040339,0
4,Night,Asphalt,Dry,Unclear,1,truck,female,18.0,0
1,Night,Soil,Dry,Clear,4,car,female,37.05258622491131,0
2,Day,Asphalt,Dry,Clear,2,car,male,26.508337150588595,0
1,Night,Asphalt,Dry,Clear,1,motorcycle,female,37.760012651853515,0
7,Night,Asphalt,Dry,Clear,3,motorcycle,male,47.07056602788393,1
4,Day,Asphalt,Dry,Clear,3,truck,female,29.354749836912774,0
3,Day,Asphalt,Dry,Clear,2,truck,male,34.379464406447944,0
7,Day,Asphalt,Dry,Clear,2,car,male,40.82549767890463,0
1,Day,Asphalt,Dry,Clear,3,car,male,32.058149790527274,0
2,Night,Asphalt,Dry,Clear,3,car,female,32.47223519224119,0
4,Day,Asphalt,Dry,Clear,3,car,male,51.48733484265408,0
5,Day,Asphalt,Dry,Clear,1,bus,male,22.37279629047202,0
7,Dawn,Asphalt,Dry,Clear,1,bus,male,32.81687283764378,0
3,Day,Asphalt,Dry,Clear,1,car,male,39.10720463891424,0
3,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,18.0,0
7,Night,Soil,Dry,Unclear,3,bus,male,34.50447366434631,1
2,Night,Asphalt,Dry,Clear,1,bus,male,26.5975377663283,0
4,Day,Asphalt,Dry,Clear,1,car,female,38.41076792292023,0
6,Night,Asphalt,Dry,Clear,1,car,female,32.42417678500254,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,male,36.62145783003101,0
3,Day,Asphalt,Dry,Clear,2,motorcycle,female,23.34064370649744,0
1,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,34.539998333738275,0
4,Day,Asphalt,Wet or Damaged,Unclear,1,motorcycle,male,52.145919229630636,1
5,Day,Soil,Dry,Clear,4,motorcycle,male,35.98748407804547,0
7,Night,Soil,Wet or Damaged,Clear,1,bus,male,23.629202864279826,1
5,Day,Asphalt,Dry,Clear,1,truck,male,61.01346903590779,0
7,Dawn,Asphalt,Dry,Clear,1,bus,male,50.10628533548813,0
7,Night,Asphalt,Dry,Clear,1,truck,male,36.06710396616288,0
4,Dawn,Asphalt,Dry,Clear,3,truck,male,31.687932619101105,0
7,Night,Soil,Dry,Clear,1,car,female,49.531309155959676,0
5,Day,Soil,Dry,Clear,3,truck,male,65.28044741196258,0
2,Night,Asphalt,Dry,Unclear,1,car,male,45.50530465243227,0
6,Day,Soil,Dry,Clear,1,truck,female,24.578564365678037,0
2,Day,Asphalt,Dry,Clear,1,motorcycle,male,28.009601341660968,0
5,Day,Soil,Dry,Clear,3,car,female,33.268755108212154,0
3,Day,Asphalt,Dry,Clear,4,car,female,36.31663820173488,0
7,Day,Soil,Wet or Damaged,Clear,2,car,male,18.0,0
6,Day,Asphalt,Dry,Clear,1,car,male,36.83105170310752,0
6,Night,Asphalt,Wet or Damaged,Clear,1,car,female,36.827108273093266,0
2,Day,Soil,Dry,Clear,3,truck,male,51.33611986732305,0
4,Night,Asphalt,Dry,Clear,2,truck,female,18.0,0
6,Night,Asphalt,Dry,Clear,1,truck,female,52.156725336732805,0
4,Day,Asphalt,Dry,Unclear,4,truck,male,43.55879977015304,0
4,Night,Asphalt,Dry,Clear,2,motorcycle,male,24.998496916543505,0
1,Day,Soil,Dry,Unclear,1,truck,female,24.681344567164764,0
3,Night,Asphalt,Dry,Clear,2,car,male,45.668892688040145,0
7,Day,Asphalt,Dry,Clear,1,car,male,44.30558745199521,0
7,Night,Asphalt,Dry,Clear,1,truck,female,22.906475481756527,0
5,Night,Asphalt,Dry,Clear,2,bus,male,35.94105309326191,0
4,Day,Asphalt,Wet or Damaged,Unclear,3,motorcycle,female,46.138973721634606,1
3,Day,Soil,Dry,Unclear,1,car,male,41.633669639434146,0
5,Day,Asphalt,Dry,Clear,4,truck,female,30.69707968286377,0
5,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,43.04694361777262,0
4,Night,Asphalt,Dry,Clear,1,car,male,61.748795268676005,0
2,Night,Soil,Dry,Clear,1,car,male,32.9426953978394,0
7,Night,Soil,Dry,Clear,1,motorcycle,male,32.88844744916186,0
7,Night,Asphalt,Dry,Clear,3,car,male,55.23031077604318,0
5,Day,Asphalt,Wet or Damaged,Clear,1,truck,female,55.65813398794877,0
3,Night,Asphalt,Dry,Clear,1,motorcycle,male,30.272344179783516,0
2,Day,Asphalt,Dry,Clear,1,motorcycle,male,38.42291372652265,0
5,Night,Asphalt,Dry,Clear,1,truck,female,34.341090440524816,0
4,Night,Soil,Wet or Damaged,Unclear,1,car,male,31.56109631676529,1
2,Night,Soil,Dry,Clear,1,car,male,49.271123074134906,0
3,Day,Asphalt,Dry,Clear,3,car,male,32.293336487954946,0
6,Night,Asphalt,Dry,Clear,1,car,female,49.66220458449605,0
3,Day,Asphalt,Dry,Clear,3,car,female,19.997241292184647,0
1,Dawn,Asphalt,Wet or Damaged,Unclear,3,car,male,32.853440340678546,1
1,Day,Asphalt,Dry,Unclear,2,motorcycle,male,40.398189756627204,0
5,Night,Asphalt,Dry,Unclear,1,car,male,50.48264378246128,0
4,Day,Asphalt,Dry,Clear,2,car,male,36.80716359938347,0
3,Night,Asphalt,Dry,Clear,2,car,male,21.077281702654357,0
2,Day,Asphalt,Dry,Clear,3,motorcycle,female,55.99713164930025,0
7,Day,Asphalt,Dry,Clear,1,truck,male,18.0,0
5,Night,Asphalt,Dry,Clear,1,car,male,22.66372965691788,0
7,Night,Soil,Dry,Clear,3,truck,male,39.240722064720124,0
5,Day,Asphalt,Dry,Clear,1,car,male,18.0,0
3,Night,Asphalt,Dry,Unclear,1,car,female,47.564900741227596,0
1,Night,Asphalt,Dry,Clear,1,truck,female,37.47080848160415,0
7,Day,Asphalt,Dry,Clear,1,truck,male,59.759578166528755,0
6,Night,Asphalt,Wet or Damaged,Clear,1,truck,male,18.0,0
7,Day,Asphalt,Dry,Clear,1,motorcycle,male,18.0,0
7,Day,Asphalt,Dry,Clear,1,car,male,41.3407881902729,0
2,Day,Asphalt,Wet or Damaged,Clear,1,car,male,25.677752725982835,0
2,Day,Asphalt,Dry,Clear,1,car,male,18.0,0
5,Night,Soil,Wet or Damaged,Clear,1,car,male,18.964578417941446,0
4,Night,Asphalt,Dry,Clear,3,car,male,23.08012633263835,0
5,Day,Asphalt,Dry,Unclear,1,truck,male,22.524335167091444,0
4,Day,Asphalt,Dry,Clear,1,car,female,21.9432131945488,0
1,Day,Asphalt,Dry,Unclear,2,bus,male,18.0,0
7,Night,Asphalt,Dry,Clear,1,truck,male,41.349599903111994,0
2,Day,Asphalt,Dry,Clear,2,motorcycle,female,53.26645558546171,0
3,Night,Asphalt,Dry,Clear,3,bus,female,33.054729676910995,1
4,Day,Soil,Wet or Damaged,Clear,2,car,male,21.82458079611954,0
5,Day,Asphalt,Dry,Unclear,4,car,male,45.22493679612832,0
4,Day,Asphalt,Dry,Clear,3,bus,male,31.785017369693414,0
6,Day,Asphalt,Dry,Clear,1,car,female,39.683968446001586,0
7,Day,Asphalt,Dry,Clear,2,motorcycle,male,62.54253440275534,0
3,Night,Asphalt,Dry,Clear,3,car,female,49.21431247952694,0
6,Day,Asphalt,Wet or Damaged,Clear,1,car,female,50.16938150678888,0
4,Day,Asphalt,Dry,Clear,1,bus,female,18.0,0
2,Dawn,Asphalt,Dry,Clear,1,truck,female,46.97067070262239,0
2,Night,Asphalt,Dry,Unclear,1,car,female,38.694818853321394,0
3,Day,Asphalt,Dry,Clear,3,car,female,40.6447793061405,0
1,Dawn,Asphalt,Wet or Damaged,Clear,1,car,male,34.00532969813186,0
7,Night,Soil,Wet or Damaged,Clear,1,car,female,27.26397220505443,0
4,Night,Asphalt,Dry,Clear,2,motorcycle,male,33.0554261455844,0
1,Day,Asphalt,Wet or Damaged,Clear,2,bus,male,21.16450007333583,0
4,Day,Soil,Dry,Unclear,3,motorcycle,male,37.55560808233548,1
5,Night,Asphalt,Wet or Damaged,Clear,2,motorcycle,male,56.451666856603914,1
3,Dawn,Soil,Dry,Unclear,1,car,female,53.8387205969083,0
6,Day,Asphalt,Wet or Damaged,Clear,1,car,male,49.09627163187244,0
3,Dawn,Asphalt,Wet or Damaged,Clear,1,bus,male,29.74896569365607,0
2,Day,Asphalt,Dry,Clear,1,bus,male,43.22739490655423,0
1,Dawn,Asphalt,Wet or Damaged,Clear,3,motorcycle,male,48.57543160031676,1
1,Day,Asphalt,Dry,Unclear,1,truck,female,23.16503935314529,0
4,Dawn,Asphalt,Dry,Clear,2,truck,female,20.462076175040465,0
7,Day,Asphalt,Wet or Damaged,Clear,1,car,male,25.623968257932432,0
5,Day,Asphalt,Dry,Clear,1,truck,female,72.37698803333271,0
7,Day,Asphalt,Dry,Unclear,1,bus,female,31.5869452580218,0
1,Dawn,Asphalt,Dry,Clear,1,bus,male,51.98227014561046,0
5,Day,Asphalt,Dry,Clear,1,car,male,41.28429940448477,0
4,Day,Asphalt,Dry,Clear,4,car,male,35.40089384449968,0
7,Day,Soil,Wet or Damaged,Clear,2,car,female,18.0,0
3,Night,Soil,Wet or Damaged,Unclear,1,bus,male,61.04308060464305,1
2,Day,Soil,Dry,Clear,3,motorcycle,female,26.861566182997496,0
6,Day,Asphalt,Dry,Clear,2,car,male,52.07204998702522,0
5,Night,Asphalt,Dry,Unclear,1,motorcycle,female,27.065730408126864,1
4,Night,Asphalt,Wet or Damaged,Unclear,1,car,female,44.57852489364301,1
5,Day,Soil,Wet or Damaged,Clear,1,bus,male,28.493900925501002,0
2,Dawn,Soil,Dry,Unclear,1,truck,female,36.55251136567117,0
1,Day,Asphalt,Wet or Damaged,Clear,1,car,male,32.59033405948088,0
5,Day,Soil,Dry,Clear,1,truck,male,40.48591104531172,0
7,Day,Asphalt,Dry,Clear,4,car,male,52.0873205691681,0
1,Night,Soil,Dry,Clear,1,motorcycle,male,41.67554688439576,0
4,Day,Asphalt,Wet or Damaged,Clear,1,truck,male,38.769092374406405,0
5,Day,Asphalt,Dry,Clear,1,car,female,48.70045014761778,0
5,Day,Asphalt,Dry,Clear,1,motorcycle,female,32.97435853242258,0
4,Night,Soil,Wet or Damaged,Clear,1,car,male,26.299946290286265,0
2,Day,Asphalt,Dry,Clear,2,motorcycle,male,41.40392967329929,0
6,Day,Asphalt,Dry,Clear,1,car,female,36.70423593561264,0
6,Day,Asphalt,Dry,Clear,3,truck,male,23.085555601101394,0
1,Day,Asphalt,Dry,Clear,4,truck,male,18.77375758402362,0
5,Day,Asphalt,Dry,Clear,1,car,female,27.51984075848213,0
6,Night,Asphalt,Dry,Clear,1,truck,female,36.04035920555836,0
3,Day,Soil,Dry,Clear,1,car,male,38.280601202846675,0
3,Night,Asphalt,Dry,Clear,3,motorcycle,male,44.954382757398314,1
7,Day,Asphalt,Wet or Damaged,Clear,1,car,male,37.37203068219271,0
5,Night,Asphalt,Dry,Clear,1,car,male,18.0,0
2,Day,Asphalt,Dry,Unclear,3,motorcycle,male,25.36112146135554,1
5,Night,Asphalt,Dry,Clear,3,car,male,29.108591417287016,0
7,Night,Asphalt,Dry,Clear,1,car,male,53.179906889182305,0
6,Day,Asphalt,Dry,Clear,1,truck,male,57.62973070698598,0
7,Day,Asphalt,Wet or Damaged,Clear,4,car,male,41.39696888450478,0
5,Night,Asphalt,Wet or Damaged,Clear,1,bus,male,27.818344246546282,1
1,Dawn,Asphalt,Wet or Damaged,Clear,3,bus,male,28.99942298894682,1
7,Day,Soil,Dry,Clear,1,car,male,29.367222089650355,0
5,Dawn,Soil,Wet or Damaged,Unclear,2,car,male,24.98285744789699,0
1,Dawn,Soil,Dry,Clear,2,car,male,38.96661619419478,0
2,Day,Asphalt,Dry,Clear,1,car,female,25.897569421748507,0
2,Dawn,Asphalt,Dry,Clear,2,car,male,45.70338660201122,0
1,Day,Asphalt,Dry,Clear,1,car,male,34.02469895537494,0
1,Night,Asphalt,Dry,Clear,1,truck,male,36.588890463713405,0
1,Day,Soil,Dry,Clear,3,motorcycle,male,20.28986672158016,0
4,Night,Asphalt,Dry,Clear,4,bus,male,36.08290374790037,1
3,Day,Asphalt,Dry,Clear,1,motorcycle,male,42.681694087907566,0
2,Day,Soil,Wet or Damaged,Unclear,1,bus,male,23.985758887813276,1
3,Day,Asphalt,Dry,Clear,1,truck,male,18.0,0
1,Night,Asphalt,Dry,Clear,1,truck,female,47.08644294251884,0
6,Night,Asphalt,Dry,Unclear,1,car,male,23.540678242925015,0
5,Day,Soil,Dry,Clear,2,car,female,25.495459745063933,0
2,Day,Asphalt,Wet or Damaged,Clear,2,car,male,43.42329172662832,0
4,Day,Soil,Dry,Clear,1,car,male,26.617752395036717,0
2,Night,Asphalt,Dry,Clear,1,bus,female,58.61838958825046,0
4,Dawn,Asphalt,Wet or Damaged,Clear,1,truck,male,32.08834921457181,0
4,Day,Soil,Wet or Damaged,Clear,3,motorcycle,female,28.368332252387972,1
4,Night,Asphalt,Wet or Damaged,Clear,2,truck,male,49.31647456644184,0
1,Day,Asphalt,Dry,Unclear,1,car,female,18.0,0
6,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,34.613617928820304,0
5,Day,Asphalt,Dry,Clear,3,truck,male,44.0514760447914,0
3,Night,Soil,Dry,Clear,1,truck,male,30.125102621948077,0
1,Day,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,44.45204184122487,0
2,Night,Soil,Wet or Damaged,Clear,1,car,male,36.50863452129504,0
3,Day,Asphalt,Dry,Clear,2,car,male,60.94511834122296,0
3,Night,Asphalt,Wet or Damaged,Clear,2,truck,male,46.92363564719794,0
5,Dawn,Asphalt,Dry,Clear,1,truck,male,46.94681136336002,0
1,Night,Asphalt,Dry,Clear,1,car,male,38.188463492371106,0
7,Night,Asphalt,Wet or Damaged,Clear,1,motorcycle,male,18.0,1
2,Day,Asphalt,Dry,Clear,2,car,female,21.508691036744967,0
4,Day,Soil,Dry,Clear,1,bus,female,35.101586016238876,0
1,Day,Asphalt,Dry,Clear,2,car,male,25.173005291278873,0
5,Night,Soil,Dry,Clear,1,car,female,39.151844994896265,0
3,Day,Asphalt,Wet or Damaged,Clear,1,bus,male,18.0,0
3,Day,Asphalt,Dry,Clear,1,truck,female,41.07594886727831,0
7,Day,Asphalt,Dry,Clear,1,car,male,30.48383649694582,0
4,Day,Asphalt,Dry,Clear,1,car,male,29.97043748071333,0
1,Day,Asphalt,Dry,Clear,1,car,male,18.0,0
3,Day,Asphalt,Dry,Clear,1,car,male,47.57919246692785,0
4,Day,Soil,Dry,Clear,1,motorcycle,female,31.059376296378367,0
6,Night,Asphalt,Dry,Unclear,4,motorcycle,male,28.07628867633286,1
7,Day,Asphalt,Wet or Damaged,Clear,1,car,male,31.872982954205643,0
3,Day,Soil,Dry,Unclear,4,motorcycle,male,30.661568541296823,1
1,Night,Asphalt,Dry,Clear,1,car,male,41.04999092886206,0
3,Night,Asphalt,Dry,Unclear,1,motorcycle,female,48.83207819350963,1
5,Night,Soil,Wet or Damaged,Clear,2,car,female,60.94181529365295,0
4,Day,Asphalt,Dry,Unclear,3,motorcycle,male,36.16462835492506,1
5,Day,Asphalt,Wet or Damaged,Unclear,1,car,male,23.342001878335438,0
5,Day,Asphalt,Dry,Clear,1,truck,male,18.0,0
1,Night,Asphalt,Dry,Clear,2,truck,male,47.88045582817412,0
2,Night,Asphalt,Dry,Clear,1,motorcycle,female,25.613197788268245,0
3,Day,Soil,Dry,Clear,3,car,male,22.714885133999164,0
4,Night,Asphalt,Dry,Clear,1,bus,male,34.64861292622378,0
